step,mloss,gloss,loss
627.0,0.0491,0.4206,0.46969999999999995
628.0,0.0746,0.4234,0.498
629.0,0.0763,0.3996,0.4759
630.0,0.0857,0.3769,0.4626
631.0,0.1554,0.4027,0.5581
632.0,0.0869,0.4366,0.5235
633.0,0.1626,0.3905,0.5531
634.0,0.0815,0.3753,0.45680000000000004
635.0,0.0602,0.4115,0.47169999999999995
636.0,0.135,0.4115,0.5465
637.0,0.0799,0.3821,0.46199999999999997
638.0,0.1106,0.4057,0.5163
639.0,0.0696,0.3974,0.46699999999999997
640.0,0.0626,0.3897,0.4523
641.0,0.1431,0.4025,0.5456000000000001
642.0,0.1657,0.404,0.5697
643.0,0.1104,0.4465,0.5569
644.0,0.0892,0.4317,0.5208999999999999
645.0,0.1651,0.3995,0.5646
646.0,0.0836,0.3964,0.48
647.0,0.1496,0.4217,0.5713
648.0,0.1385,0.4018,0.5403
649.0,0.0734,0.4126,0.48600000000000004
650.0,0.1358,0.3906,0.5264
651.0,0.081,0.4209,0.5019
652.0,0.0696,0.3991,0.4687
653.0,0.082,0.4278,0.5098
654.0,0.0611,0.4465,0.5076
655.0,0.1296,0.4354,0.565
656.0,0.1092,0.4323,0.5415
657.0,0.0932,0.4163,0.5095000000000001
658.0,0.1255,0.418,0.5435
659.0,0.0924,0.4184,0.5108
660.0,0.1161,0.3972,0.5133
661.0,0.2159,0.4052,0.6211
662.0,0.0767,0.406,0.4827
663.0,0.0927,0.3843,0.477
664.0,0.0592,0.4068,0.46599999999999997
665.0,0.1186,0.4043,0.5229
666.0,0.2033,0.4133,0.6166
667.0,0.1126,0.4027,0.5153
668.0,0.144,0.4139,0.5579
669.0,0.1048,0.4191,0.5239
670.0,0.154,0.3964,0.5504
671.0,0.1163,0.406,0.5223
672.0,0.0868,0.4244,0.5112
673.0,0.1067,0.4126,0.5193
674.0,0.0766,0.4342,0.5107999999999999
675.0,0.1063,0.4246,0.5308999999999999
676.0,0.1296,0.4274,0.5569999999999999
677.0,0.3258,0.4127,0.7384999999999999
678.0,0.0821,0.41,0.4921
679.0,0.0977,0.4086,0.5063
680.0,0.1002,0.4344,0.5346
681.0,0.0885,0.434,0.5225
682.0,0.0697,0.4008,0.4705
683.0,0.0758,0.3963,0.47209999999999996
684.0,0.074,0.4008,0.4748
685.0,0.0753,0.408,0.48329999999999995
686.0,0.1043,0.4164,0.5206999999999999
687.0,0.0975,0.3974,0.4949
688.0,0.0727,0.4063,0.479
689.0,0.1414,0.4056,0.547
690.0,0.0939,0.4159,0.5098
691.0,0.0868,0.4079,0.4947
692.0,0.0711,0.4315,0.5025999999999999
693.0,0.1478,0.4223,0.5701
694.0,0.0899,0.4121,0.502
695.0,0.0804,0.4146,0.495
696.0,0.087,0.3862,0.47319999999999995
697.0,0.0651,0.4005,0.4656
698.0,0.0976,0.4287,0.5263
699.0,0.0792,0.4044,0.4836
700.0,0.0942,0.3911,0.4853
701.0,0.1747,0.3933,0.568
702.0,0.0724,0.3921,0.4645
703.0,0.1196,0.3802,0.49979999999999997
704.0,0.0777,0.383,0.4607
705.0,0.0843,0.3994,0.48369999999999996
706.0,0.0571,0.3897,0.4468
707.0,0.1282,0.4142,0.5424
708.0,0.1024,0.382,0.4844
709.0,0.0601,0.3712,0.43129999999999996
710.0,0.0691,0.404,0.4731
711.0,0.0776,0.3832,0.4608
712.0,0.0632,0.3936,0.4568
713.0,0.0811,0.3669,0.448
714.0,0.0804,0.3819,0.46230000000000004
715.0,0.0598,0.3793,0.43910000000000005
716.0,0.0622,0.396,0.4582
717.0,0.0518,0.3869,0.43870000000000003
