step,mloss,gloss,loss
675.0,1.022,0.9133,1.9353
676.0,1.0561,0.9026,1.9586999999999999
677.0,0.9963,0.9592,1.9555
678.0,1.222,0.9504,2.1724
679.0,1.1388,1.0155,2.1543
680.0,1.201,0.9487,2.1497
681.0,1.2042,1.0157,2.2199
682.0,1.1209,0.9368,2.0577
683.0,1.073,0.9706,2.0436
684.0,1.0986,0.9436,2.0422000000000002
685.0,1.0867,0.9588,2.0455
686.0,1.0853,0.9771,2.0624
687.0,1.0478,0.9755,2.0233
688.0,1.0043,0.9116,1.9159
689.0,1.0351,0.9342,1.9693
690.0,1.0949,0.9974,2.0923
691.0,1.0656,0.9368,2.0024
692.0,1.0872,0.9294,2.0166
693.0,1.0932,0.9156,2.0088
694.0,1.0601,0.9482,2.0083
695.0,1.1198,0.95,2.0698
696.0,1.0794,0.9265,2.0059
697.0,1.0432,0.9037,1.9468999999999999
698.0,1.0118,0.9283,1.9401000000000002
699.0,1.0559,0.9232,1.9791
700.0,1.0753,0.9868,2.0621
701.0,1.0713,1.0659,2.1372
702.0,1.0658,1.0199,2.0857
703.0,1.1026,0.9528,2.0554
704.0,1.1399,0.9991,2.139
705.0,1.1205,0.9666,2.0871
706.0,1.1756,0.9769,2.1525
707.0,1.241,0.9555,2.1965000000000003
708.0,1.1254,0.9648,2.0902
709.0,1.0667,0.9508,2.0175
710.0,1.1588,0.9386,2.0974
711.0,1.1564,0.9691,2.1255
712.0,1.065,0.9522,2.0172
713.0,1.1285,0.9707,2.0992
714.0,1.085,0.9596,2.0446
715.0,1.0888,0.9709,2.0597
