step,mloss,gloss,loss
549.0,0.7656,0.6007,1.3662999999999998
550.0,0.7391,0.5912,1.3302999999999998
551.0,0.657,0.624,1.2810000000000001
552.0,0.7524,0.6175,1.3699
553.0,0.6346,0.5768,1.2114
554.0,0.664,0.6018,1.2658
555.0,0.899,0.6526,1.5516
556.0,0.7303,0.624,1.3542999999999998
557.0,0.6516,0.5876,1.2391999999999999
558.0,0.7015,0.6048,1.3063
559.0,0.7114,0.5755,1.2869000000000002
560.0,0.7118,0.6058,1.3176
561.0,0.5991,0.556,1.1551
562.0,0.7312,0.6096,1.3408
563.0,0.6953,0.5751,1.2704
564.0,0.5814,0.5626,1.1440000000000001
565.0,0.7086,0.581,1.2896
566.0,0.6647,0.5648,1.2294999999999998
567.0,0.7702,0.6128,1.383
568.0,0.6275,0.5582,1.1857
569.0,0.7221,0.5747,1.2968
570.0,0.6789,0.5912,1.2700999999999998
571.0,0.6648,0.6085,1.2732999999999999
572.0,0.684,0.5856,1.2696
573.0,0.6032,0.5613,1.1644999999999999
574.0,0.7108,0.5896,1.3004
575.0,0.6411,0.5727,1.2138
576.0,0.8118,0.6043,1.4161
577.0,0.6882,0.5506,1.2388
578.0,0.6717,0.5802,1.2519
579.0,0.6622,0.5743,1.2365
580.0,0.8479,0.6042,1.4521
581.0,0.7425,0.6353,1.3778000000000001
582.0,0.6321,0.5813,1.2134
583.0,0.687,0.7226,1.4096000000000002
584.0,0.5972,0.6064,1.2036
585.0,0.682,0.6578,1.3398
586.0,0.6919,0.6374,1.3293
587.0,0.6536,0.6112,1.2648
588.0,0.709,0.6083,1.3173
589.0,0.7151,0.6163,1.3314
590.0,0.6663,0.6328,1.2991000000000001
591.0,0.6357,0.5929,1.2286000000000001
592.0,0.6879,0.6214,1.3093
593.0,0.6334,0.5841,1.2174999999999998
594.0,0.769,0.5826,1.3516
595.0,0.577,0.5891,1.1661
596.0,0.6789,0.6096,1.2885
597.0,0.694,0.5704,1.2644
598.0,0.7414,0.6011,1.3424999999999998
599.0,0.7256,0.5945,1.3201
600.0,0.6325,0.5647,1.1972
601.0,0.6862,0.5781,1.2643
602.0,0.676,0.6109,1.2869000000000002
603.0,0.7235,0.6233,1.3468
604.0,0.6411,0.578,1.2191
605.0,0.6638,0.5803,1.2441
606.0,0.862,0.5475,1.4095
607.0,0.7324,0.5611,1.2935
608.0,0.6859,0.5985,1.2844
609.0,0.7154,0.5392,1.2546
610.0,0.6695,0.552,1.2215
611.0,0.6953,0.5736,1.2689
612.0,0.7606,0.5968,1.3574000000000002
613.0,0.654,0.5969,1.2509000000000001
614.0,0.6697,0.5692,1.2389000000000001
615.0,0.7043,0.5637,1.268
616.0,0.8423,0.5406,1.3829
617.0,0.6775,0.5762,1.2537
618.0,0.6149,0.5522,1.1671
619.0,0.5846,0.5187,1.1033
620.0,0.7009,0.6022,1.3031
621.0,0.6547,0.6023,1.257
622.0,0.7198,0.5694,1.2892000000000001
623.0,0.5909,0.5247,1.1156000000000001
624.0,0.8141,0.5676,1.3817
625.0,0.6868,0.5784,1.2652
626.0,0.7069,0.5425,1.2494
627.0,0.6692,0.5716,1.2408000000000001
628.0,0.6577,0.5527,1.2104
629.0,0.6909,0.5592,1.2501
630.0,0.6986,0.5342,1.2328000000000001
631.0,0.6588,0.5693,1.2281
632.0,0.7219,0.566,1.2879
633.0,0.6494,0.5662,1.2156
634.0,0.7038,0.5603,1.2641
635.0,0.6625,0.5399,1.2024
636.0,0.6221,0.5526,1.1747
637.0,0.7388,0.5798,1.3186
638.0,0.5955,0.5495,1.145
639.0,0.7208,0.5457,1.2665
640.0,0.6148,0.5526,1.1674
641.0,0.6319,0.5336,1.1655
642.0,0.6461,0.5381,1.1842000000000001
643.0,0.7693,0.5681,1.3374000000000001
644.0,0.6194,0.5168,1.1362
645.0,0.6834,0.5419,1.2253
646.0,0.637,0.536,1.173
647.0,0.715,0.551,1.266
648.0,0.5975,0.5154,1.1129
649.0,0.6665,0.5506,1.2170999999999998
650.0,0.6803,0.5509,1.2311999999999999
651.0,0.7162,0.5412,1.2574
652.0,0.7079,0.559,1.2669000000000001
653.0,0.6722,0.5068,1.179
654.0,0.5956,0.5429,1.1385
655.0,0.6648,0.5494,1.2142
656.0,0.6494,0.5432,1.1926
657.0,0.6089,0.5784,1.1873
658.0,0.7388,0.5832,1.322
659.0,0.6518,0.5481,1.1999
660.0,0.584,0.5637,1.1477
661.0,0.6883,0.5502,1.2385000000000002
662.0,0.6512,0.5051,1.1562999999999999
663.0,0.6704,0.555,1.2254
664.0,0.7355,0.5944,1.3299
665.0,0.7353,0.5463,1.2816
666.0,0.6065,0.5413,1.1478000000000002
667.0,0.6414,0.5534,1.1947999999999999
668.0,0.6799,0.5485,1.2284
669.0,0.6441,0.5294,1.1735
670.0,0.7323,0.5308,1.2631000000000001
671.0,0.823,0.5335,1.3565
672.0,0.7381,0.5767,1.3148
673.0,0.6789,0.5401,1.2189999999999999
674.0,0.6702,0.5556,1.2258
675.0,0.7922,0.5625,1.3547
676.0,0.6747,0.5656,1.2403
677.0,0.6117,0.578,1.1897
678.0,0.6804,0.5444,1.2248
679.0,0.6115,0.5578,1.1693
680.0,0.6779,0.5257,1.2035999999999998
681.0,0.6789,0.5445,1.2233999999999998
682.0,0.5864,0.5372,1.1236000000000002
683.0,0.6636,0.5709,1.2345
684.0,0.6126,0.5288,1.1414
685.0,0.6539,0.5292,1.1831
686.0,0.5826,0.544,1.1266
687.0,0.6017,0.5451,1.1468
688.0,0.6866,0.5162,1.2027999999999999
689.0,0.6191,0.5426,1.1617
690.0,0.6955,0.5407,1.2362
691.0,0.701,0.5692,1.2702
692.0,0.6225,0.5394,1.1619000000000002
693.0,0.626,0.5569,1.1829
694.0,0.7127,0.5546,1.2673
695.0,0.6938,0.5605,1.2543
696.0,0.6824,0.525,1.2074
697.0,0.7222,0.5599,1.2820999999999998
698.0,0.5731,0.5386,1.1117
699.0,0.6625,0.5685,1.2309999999999999
700.0,0.7502,0.5578,1.3079999999999998
701.0,0.6531,0.5335,1.1865999999999999
702.0,0.7078,0.5431,1.2509000000000001
703.0,0.6646,0.5223,1.1869
