step,mloss,gloss,loss
623.0,0.9984,0.6175,1.6159
624.0,1.0348,0.5754,1.6101999999999999
625.0,1.0141,0.6257,1.6398000000000001
626.0,0.9913,0.5618,1.5531
627.0,1.0462,0.5931,1.6393
628.0,0.9805,0.6272,1.6077
629.0,0.9667,0.5533,1.52
630.0,0.9784,0.5892,1.5676
631.0,0.9161,0.5863,1.5024000000000002
632.0,1.0314,0.5808,1.6122
633.0,1.0096,0.5351,1.5447000000000002
634.0,1.0869,0.5442,1.6311
635.0,0.9437,0.5747,1.5184
636.0,0.9923,0.643,1.6353
637.0,0.9543,0.5532,1.5075
638.0,1.067,0.5155,1.5825
639.0,1.0364,0.5695,1.6059
640.0,0.9908,0.5721,1.5629
641.0,0.9829,0.5381,1.521
642.0,1.0175,0.581,1.5985
643.0,1.0326,0.582,1.6145999999999998
644.0,0.9901,0.5528,1.5429
645.0,0.9585,0.494,1.4525000000000001
646.0,1.0312,0.5715,1.6027
647.0,1.0572,0.5238,1.581
648.0,0.9959,0.5465,1.5424
649.0,1.0028,0.5441,1.5469
650.0,0.9917,0.5879,1.5796000000000001
651.0,0.9914,0.4943,1.4857
652.0,1.0394,0.5863,1.6257000000000001
653.0,0.931,0.5762,1.5072
654.0,0.9874,0.5681,1.5555
655.0,1.0793,0.5511,1.6303999999999998
656.0,0.9465,0.5336,1.4801
657.0,1.0531,0.5939,1.6469999999999998
658.0,0.9401,0.5761,1.5162
659.0,1.0563,0.5365,1.5928
660.0,0.9464,0.616,1.5624
661.0,0.9747,0.5597,1.5344
662.0,1.1374,0.5614,1.6987999999999999
663.0,1.0051,0.5463,1.5514000000000001
664.0,0.9925,0.5083,1.5008
665.0,1.0104,0.5487,1.5591
666.0,1.0592,0.5218,1.581
667.0,0.9146,0.525,1.4396
668.0,0.9493,0.5171,1.4664000000000001
669.0,1.0106,0.5547,1.5653
670.0,0.9419,0.5368,1.4787
671.0,0.9493,0.5476,1.4969000000000001
672.0,0.9749,0.5559,1.5308
673.0,0.8543,0.5526,1.4068999999999998
674.0,1.0027,0.5393,1.5419999999999998
675.0,0.9729,0.5395,1.5124
676.0,0.9823,0.5559,1.5381999999999998
677.0,1.0493,0.5472,1.5964999999999998
678.0,1.0275,0.5496,1.5771000000000002
679.0,0.969,0.5288,1.4978
680.0,0.9937,0.5138,1.5075
681.0,1.0102,0.5028,1.513
682.0,0.9548,0.5463,1.5011
683.0,0.9457,0.5261,1.4718
684.0,1.0361,0.5385,1.5746
685.0,0.9845,0.5282,1.5127000000000002
686.0,1.0214,0.5254,1.5468000000000002
687.0,0.9903,0.5389,1.5292
688.0,0.9517,0.5063,1.458
689.0,1.0183,0.5335,1.5518
690.0,0.9733,0.5179,1.4912
691.0,0.9811,0.53,1.5110999999999999
692.0,0.9704,0.505,1.4754
693.0,0.9787,0.495,1.4737
694.0,1.0108,0.5597,1.5705
695.0,0.9843,0.54,1.5243
696.0,0.9429,0.5443,1.4872
697.0,1.0286,0.5357,1.5642999999999998
698.0,1.0516,0.5633,1.6149
699.0,1.0396,0.5469,1.5865
700.0,1.0723,0.5646,1.6369
701.0,0.9717,0.4962,1.4679
702.0,0.9585,0.5362,1.4947
703.0,0.9986,0.522,1.5206
704.0,0.9519,0.5126,1.4645
705.0,0.8896,0.5589,1.4485
